File,Line,Token,LineText,Model,Surface,Origin,RiskOfChange,InitialRecommendation
tests\models\mrlfe\test_mrlfe_unified_atlas_route_contract.m,36,Fast,"options = rlDefaultOptions(""Fast"");",mRLFE,Fit,test,low,preserve as historical context
tests\models\mrlfe\test_mrlfe_unified_atlas_route_contract.m,45,mrlfeAdaptiveCpScanPoints,"options.mrlfeAdaptiveCpScanPoints = 120;",mRLFE,Fit,test,low,preserve as historical context
tests\models\mrlfe\test_mrlfe_unified_atlas_route_contract.m,40,mrlfeViscoAtlasCpScanPoints,"options.mrlfeViscoAtlasCpScanPoints = 120;",mRLFE,Fit,test,low,preserve as historical context
tests\models\mrlfe\test_mrlfe_viscous_default_internal_tracking_grid.m,16,Fast,"options = rlDefaultOptions(""Fast"");",mRLFE,Fit,Default,low,preserve as historical context
tests\models\rayleigh_lamb\test_rl_fit_evaluator_branch_consistency.m,14,Fast,"options = rlDefaultOptions(""Fast"");",RL,Fit,test,low,preserve as historical context
tests\models\rayleigh_lamb\test_rl_fit_synthetic_A0.m,14,Fast,"solverOptions = rlDefaultOptions(""Fast"");",RL,Fit,test,low,preserve as historical context
tests\models\rayleigh_lamb\test_rl_fit_synthetic_A0.m,35,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 70, 'MaxFunEvals', 180, 'TolX', 1e-5, 'TolFun', 1e-8));",RL,Fit,test,low,preserve as historical context
tests\models\rayleigh_lamb\test_rl_fit_synthetic_A0.m,35,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 70, 'MaxFunEvals', 180, 'TolX', 1e-5, 'TolFun', 1e-8));",RL,Fit,test,low,preserve as historical context
tests\models\rayleigh_lamb\test_rl_fit_synthetic_A0.m,35,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 70, 'MaxFunEvals', 180, 'TolX', 1e-5, 'TolFun', 1e-8));",RL,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,67,Fast,"'controls', struct('robustness', ""Fast"", 'atlasNumYPoints', 300, ...",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,67,robustness,"'controls', struct('robustness', ""Fast"", 'atlasNumYPoints', 300, ...",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,26,atlasNumYPoints,"solverOptions.atlasNumYPoints = 300;",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,67,atlasNumYPoints,"'controls', struct('robustness', ""Fast"", 'atlasNumYPoints', 300, ...",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,27,atlasTopNMinima,"solverOptions.atlasTopNMinima = 12;",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,68,atlasTopNMinima,"'atlasTopNMinima', 12, 'atlasInitializationNumFrequencyPoints', 50), ...",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,29,atlasInitializationNumFrequencyPoints,"solverOptions.atlasInitializationNumFrequencyPoints = 50;",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,68,atlasInitializationNumFrequencyPoints,"'atlasTopNMinima', 12, 'atlasInitializationNumFrequencyPoints', 50), ...",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,51,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,70,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3)));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,51,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,70,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3)));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,51,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo.m,70,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3)));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,26,atlasNumYPoints,"solverOptions.atlasNumYPoints = 300;",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,27,atlasTopNMinima,"solverOptions.atlasTopNMinima = 12;",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,29,atlasInitializationNumFrequencyPoints,"solverOptions.atlasInitializationNumFrequencyPoints = 50;",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,50,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-8));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,64,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,50,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-8));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,64,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,50,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-8));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_ae_iop_hgo_hidden_params.m,64,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 10, 'MaxFunEvals', 24, 'TolX', 1e-3));",AE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,49,Fast,"'controls', struct('robustness', ""Fast"", 'etaS', 0.0, 'fluidDensity', 1000, 'fluidSoundSpeed', 1500), ...",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,49,robustness,"'controls', struct('robustness', ""Fast"", 'etaS', 0.0, 'fluidDensity', 1000, 'fluidSoundSpeed', 1500), ...",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,28,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 70, 'TolX', 1e-4));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,51,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 70, 'TolX', 1e-4)));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,28,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 70, 'TolX', 1e-4));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,51,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 70, 'TolX', 1e-4)));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,28,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 70, 'TolX', 1e-4));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe.m,51,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 70, 'TolX', 1e-4)));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe_hidden_params.m,35,MaxIter,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 80, 'TolX', 1e-7));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe_hidden_params.m,35,MaxFunEvals,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 80, 'TolX', 1e-7));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_mrlfe_hidden_params.m,35,TolX,"'optimizerOptions', optimset('Display', 'off', 'MaxIter', 35, 'MaxFunEvals', 80, 'TolX', 1e-7));",mRLFE,Fit,test,low,preserve as historical context
tests\shared\fitting\test_fit_validation_rayleigh_lamb.m,16,Fast,"solverOptions = rlDefaultOptions(""Fast"");",RL,Fit,test,low,preserve as historical context
tests\shared\fitting\test_rl_fit_rejects_prediction_fallback.m,21,Fast,"fitConfig.solverOptions = rlDefaultOptions(""Fast"");",RL,Fit,test,low,preserve as historical context
tests\shared\regression\test_lightweight_numerical_regression.m,38,Fast,"mrlfeOptions = rlDefaultOptions(""Fast"");",shared,Fit,test,low,preserve as historical context
tests\shared\regression\test_lightweight_numerical_regression.m,77,atlasNumYPoints,"aeOptions.atlasNumYPoints = 300;",shared,Fit,test,low,preserve as historical context
tests\shared\regression\test_lightweight_numerical_regression.m,78,atlasTopNMinima,"aeOptions.atlasTopNMinima = 12;",shared,Fit,test,low,preserve as historical context
README.md,123,Fast,"* `Fast`: fewer scan points and faster calculations.",shared,API,solver/API,high,document effective behavior
README.md,124,Balanced,"* `Balanced`: default setting for routine exploration.",shared,API,solver/API,high,document effective behavior
README.md,125,Robust,"* `Robust`: more scan points and wider search windows for difficult cases.",shared,API,solver/API,high,document effective behavior
README.md,103,robustness,"## Defaults and robustness presets",shared,API,solver/API,high,document effective behavior
README.md,113,robustness,"Default numerical options and robustness presets are provided by the Rayleigh-Lamb API function:",shared,API,solver/API,high,document effective behavior
README.md,121,robustness,"Available robustness presets:",shared,API,solver/API,high,document effective behavior
docs\architecture\execution_profiles_audit.md,5,Fast,"The repository currently uses the words `Fast`, `Balanced`, `Robust`, and `robustness` for several different concepts. Rayleigh-Lamb uses them as true solver presets. AE IOP/HGO uses them mostly as atlas density presets. mRLFE uses them as a seed/default layer, but GUI and fitting routes apply additional fast atlas presets and route policies that can dominate the requested value.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,15,Fast,"| SweepTool / mRLFE | Registry default is `Fast`; adapter falls back to `Fast`, then calls the same GUI mRLFE route policy. | High: fast GUI atlas presets are intentional performance policy. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,16,Fast,"| SweepTool / AE | Registry exposes only `Fast` and `Balanced`; GUI maps `Balanced` to 600/16 and every other value to 300/12. | Medium: `Robust` exists in `aeDefaultSweepOptions` but is not exposed by SweepTool. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,17,Fast,"| FitTool / RL | Registry default is `Fast`; adapter maps controls to `rlDefaultOptions`. | Low. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,18,Fast,"| FitTool / mRLFE | Registry exposes all three presets, but adapter calls `mrlfeDefaultSweepOptions`, which hard-codes `rlDefaultOptions(""Fast"")`, then applies `fast_fit_atlas`. | High: requested `Balanced`/`Robust` is not effective for solver density in the default fit route. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,59,Fast,"Fast, Balanced, Robust, robustness, executionProfile, solverPreset,",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,61,Fast,"fast_zero_viscosity_adaptive, mrlfeUseGuiFastAtlasPreset,",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,80,Fast,"| `models/rayleigh_lamb/core/rlDefaultOptions.m` | `switch robustness` | RL/shared | API | `Fast` | initial grid 1200, tracking 300, `jumpTol=0.35`, mRLFE grid 220, complex max 70/150 | grids, search windows, jump tolerance, complex-k limits | Direct RL and seed paths | Default | `docs/models/rayleigh_lamb/public_api.md` | High | Preserve semantics; expose through future solver profile metadata. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,83,Fast,"| `analysis/acoustoelastic_iop_hgo/aeDefaultSweepOptions.m` | `localAtlasPreset` | AE | API/Sweep/Fit | `Fast` | `atlasNumYPoints=300`, `atlasTopNMinima=12` | atlas resolution, candidate minima | `atlasA0` | Default | `docs/models/acoustoelastic_iop_hgo/active/fitting_workflow.md` | High | Preserve as AE atlas preset. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,86,Fast,"| `analysis/mrlfe/mrlfeDefaultSweepOptions.m` | body | mRLFE | API/Sweep/Fit | any caller | Always starts from `rlDefaultOptions(""Fast"")` | seed grid, mRLFE real-k flags | real-k, unified atlas optional | Default/helper | `docs/models/mrlfe/fitting_workflow.md` | High | Preserve for now; future API should accept explicit internal profile. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,87,Fast,"| `app/adapters/guiRunMRLFEModel.m` | `applyGuiAtlasPreset` | mRLFE | Main/Sweep | `mrlfeUseGuiFastAtlasPreset` | true by default; sets 260 scan points and 5 candidates for GUI routes | atlas scan points, candidates, adaptive windows | `fast_viscous`, `fast_zero_viscosity_adaptive`, elastic reference | Adapter | GUI mRLFE atlas policy doc | High | Preserve; document as route-specific performance preset. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,90,Fast,"| `app/FitTool_GUI.m` | `buildParameterConfig` | mRLFE | Fit | `Fast/Balanced/Robust` | controls include selected value, but mRLFE adapter ignores it via `mrlfeDefaultSweepOptions` | optimizer 35/80/1e-5; atlas route true | atlas fit route | GUI | fitting architecture | High | Document silent mismatch; fix in later PR with metadata. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,93,Fast,"| `app/sweep/guiGetSweepRegistry.m` | registry defaults | shared | Sweep | defaults | mRLFE Fast, RL Balanced, AE Fast | requested profile defaults | all sweep adapters | Registry | sweep docs | Medium | Desired policy already mostly matches except AE Robust availability. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,94,Fast,"| `app/fitting/guiGetFitRegistry.m` | registry defaults | shared | Fit | defaults | RL/mRLFE/AE all Fast; all expose Robust | requested profile defaults | all fit adapters | Registry | fitting architecture | Medium | Keep UI visible values until metadata can explain effective values. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,99,Fast,"1. `mrlfeDefaultSweepOptions` always uses `rlDefaultOptions(""Fast"")`, so FitTool `Balanced` or `Robust` requests do not alter the default mRLFE fit solver grid.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,100,Fast,"2. `mrlfeEvaluateAtlasFitModel` recomputes the Rayleigh-Lamb seed with `rlDefaultOptions(""Fast"")`, even if the caller's mRLFE options carry another `robustness`.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,107,Fast,"- RL `Fast/Balanced/Robust` numeric differences should be preserved exactly during migration.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,5,Balanced,"The repository currently uses the words `Fast`, `Balanced`, `Robust`, and `robustness` for several different concepts. Rayleigh-Lamb uses them as true solver presets. AE IOP/HGO uses them mostly as atlas density presets. mRLFE uses them as a seed/default layer, but GUI and fitting routes apply additional fast atlas presets and route policies that can dominate the requested value.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,11,Balanced,"| Main GUI / RL | `Balanced` by default through `rlDefaultOptions(""Balanced"")`. | Low if preserved. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,14,Balanced,"| SweepTool / RL | Registry default is `Balanced`; adapter falls back to `Balanced`. | Low. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,16,Balanced,"| SweepTool / AE | Registry exposes only `Fast` and `Balanced`; GUI maps `Balanced` to 600/16 and every other value to 300/12. | Medium: `Robust` exists in `aeDefaultSweepOptions` but is not exposed by SweepTool. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,18,Balanced,"| FitTool / mRLFE | Registry exposes all three presets, but adapter calls `mrlfeDefaultSweepOptions`, which hard-codes `rlDefaultOptions(""Fast"")`, then applies `fast_fit_atlas`. | High: requested `Balanced`/`Robust` is not effective for solver density in the default fit route. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,59,Balanced,"Fast, Balanced, Robust, robustness, executionProfile, solverPreset,",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,81,Balanced,"| `models/rayleigh_lamb/core/rlDefaultOptions.m` | `switch robustness` | RL/shared | API | `Balanced` | initial grid 3000, tracking 700, `jumpTol=0.25`, mRLFE grid 450 | grids, search windows, jump tolerance | Direct RL and seed paths | Default | `README.md` | High | Preserve as main GUI default. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,84,Balanced,"| `analysis/acoustoelastic_iop_hgo/aeDefaultSweepOptions.m` | `localAtlasPreset` | AE | API/Sweep/Fit | `Balanced` | `atlasNumYPoints=600`, `atlasTopNMinima=16` | atlas resolution, candidate minima | `atlasA0` | Default | active AE docs | High | Preserve; expose in SweepTool only if cost is acceptable. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_audit.md,90,Balanced,"| `app/FitTool_GUI.m` | `buildParameterConfig` | mRLFE | Fit | `Fast/Balanced/Robust` | controls include selected value, but mRLFE adapter ignores it via `mrlfeDefaultSweepOptions` | optimizer 35/80/1e-5; atlas route true | atlas fit route | GUI | fitting architecture | High | Document silent mismatch; fix in later PR with metadata. |",shared,Fit,solver/API,low,preserve as historical context
